model,sample,sampled_stiffness_loss_pct,sampled_plastic_strain_index,sampled_relative_deformation_demand_index
constant_suction,183,0.0,0.0001460583378557232,1.0146058337855723
constant_suction,184,0.0,0.0001541633635068876,1.0154163363506887
constant_suction,185,0.0,0.0001996495067168886,1.0199649506716888
constant_suction,186,0.0,0.00014681083305460112,1.01468108330546
constant_suction,187,0.0,0.00016289648675255565,1.0162896486752555
constant_suction,188,0.0,0.00012711077439812895,1.012711077439813
constant_suction,189,0.0,0.00020937905617081988,1.020937905617082
constant_suction,190,0.0,0.00012964214600576162,1.0129642146005762
constant_suction,191,0.0,0.00017531803373800628,1.0175318033738006
constant_suction,192,0.0,0.00010734146184285766,1.0107341461842858
constant_suction,193,0.0,0.0001335832203612062,1.0133583220361206
constant_suction,194,0.0,0.0001659512845897491,1.016595128458975
constant_suction,195,0.0,0.00014948607959073846,1.014948607959074
constant_suction,196,0.0,0.00019577544529352813,1.019577544529353
constant_suction,197,0.0,0.00018048847003408937,1.018048847003409
constant_suction,198,0.0,0.000160909858510624,1.0160909858510625
constant_suction,199,0.0,0.0002317716653952539,1.0231771665395253
constant_suction,200,0.0,0.00016108132866239673,1.0161081328662396
constant_suction,201,0.0,0.00017689675564046145,1.017689675564046
constant_suction,202,0.0,0.00015174175413269409,1.0151741754132695
constant_suction,203,0.0,0.00014669363435284606,1.0146693634352846
constant_suction,204,0.0,0.0001716088245250947,1.0171608824525096
constant_suction,205,0.0,0.0001801202904714971,1.0180120290471497
constant_suction,206,0.0,0.00014044828029652746,1.0140448280296528
constant_suction,207,0.0,0.00014609745762833153,1.0146097457628331
constant_suction,208,0.0,0.00014800528224074072,1.014800528224074
constant_suction,209,0.0,0.0001252137008489911,1.0125213700848992
constant_suction,210,0.0,0.00013825139881736053,1.013825139881736
constant_suction,211,0.0,0.00014903527658585315,1.0149035276585854
constant_suction,212,0.0,0.0002260441713784098,1.022604417137841
constant_suction,213,0.0,0.00017202598511076718,1.0172025985110766
constant_suction,214,0.0,0.00014728022150254662,1.0147280221502546
constant_suction,215,0.0,0.0001561338434982813,1.015613384349828
constant_suction,216,0.0,0.0001465621147476637,1.0146562114747664
constant_suction,217,0.0,0.00014509472226124616,1.0145094722261245
constant_suction,218,0.0,0.00012131453692551277,1.0121314536925512
constant_suction,219,0.0,0.00012554172124670988,1.012554172124671
constant_suction,220,0.0,0.00016466963873144278,1.0164669638731443
constant_suction,221,0.0,0.00015894335227411432,1.0158943352274115
constant_suction,222,0.0,0.0001857791508983409,1.0185779150898342
constant_suction,223,0.0,0.00019408272296279953,1.01940827229628
constant_suction,224,0.0,0.00016332679341297436,1.0163326793412975
constant_suction,225,0.0,0.00010671069784797041,1.0106710697847971
constant_suction,226,0.0,0.00015784661390013478,1.0157846613900134
constant_suction,227,0.0,0.00017282039012638613,1.0172820390126387
